genes	logFC	logCPM	LR	PValue	FDR
TRINITY_DN22417_c0_g1	-1.30871368585284	4.2971409915566	17.8126998406273	2.43750860965289e-05	0.0221923661226775
TRINITY_DN23007_c0_g1	-1.40040962574773	1.16038532837445	17.7444326163249	2.52655800896565e-05	0.0225771352156719
TRINITY_DN171773_c0_g1	3.1269483239364	2.30873685797991	17.624040080153	2.69164275880363e-05	0.0236150053969655
TRINITY_DN4240_c2_g1	3.93408294920296	0.212660211301839	17.5855687377725	2.74664806924983e-05	0.0236672778452824
TRINITY_DN6165_c0_g3	3.1906028350625	1.2041875200102	17.5045078564321	2.86627279963845e-05	0.024207388667257
TRINITY_DN117928_c0_g1	-1.50359963768799	0.137974133131858	17.4759435034357	2.90966249989826e-05	0.024207388667257
TRINITY_DN67386_c0_g1	-1.10894525016126	2.23227614770264	17.3837435873524	3.05427127906703e-05	0.0249626205359626
TRINITY_DN1113_c1_g1	-0.965080731204218	6.03866972518516	17.3531078567533	3.10390274828565e-05	0.0249626205359626
TRINITY_DN20757_c0_g1	-1.8630750165375	3.34875535008184	17.3107472629594	3.17386721980713e-05	0.0251068506269792
TRINITY_DN5463_c0_g1	2.11070193434569	1.02716026306657	17.2197108291435	3.3296374604231e-05	0.0259142461314929
TRINITY_DN123978_c0_g1	-1.02289388363834	0.771106811234951	17.1327486219436	3.48560863674638e-05	0.0263615786212946
TRINITY_DN15736_c0_g1	-0.905681458418595	4.66270543369538	17.1235991798201	3.50243978982686e-05	0.0263615786212946
TRINITY_DN48678_c1_g1	-1.17088454799177	1.54135541290677	17.0974439775579	3.55100636296297e-05	0.0263615786212946
TRINITY_DN5063_c1_g1	-1.28665149731409	2.40711315040381	17.0352795299101	3.66917113307766e-05	0.026826088462959
TRINITY_DN9057_c1_g1	-1.40952934713117	1.31318389630397	17.0023354562646	3.73338683725406e-05	0.0268881863350534
TRINITY_DN16393_c0_g2	5.36291605917449	3.15108804280169	16.8975175506821	3.9453146445086e-05	0.0279966489494291
TRINITY_DN18869_c0_g1	-1.84509928609897	3.55811006714807	16.863479364909	4.0167044318576e-05	0.0280033218865449
TRINITY_DN31983_c0_g1	-1.44553099835656	2.06684381105901	16.8296902353019	4.08885629634185e-05	0.0280033218865449
TRINITY_DN110892_c0_g1	-1.62663048446735	0.571461173155277	16.815126990257	4.12035448656005e-05	0.0280033218865449
TRINITY_DN32735_c1_g1	-1.89428242338189	1.69165574320085	16.6804330205509	4.42349091158147e-05	0.0296459903399239
TRINITY_DN15770_c0_g1	-1.10621270556243	3.93654519228962	16.5093604901815	4.84104891039799e-05	0.0311992959738522
TRINITY_DN111225_c0_g1	5.58509524125257	1.66945659224982	16.5076248073429	4.84548247569811e-05	0.0311992959738522
TRINITY_DN4690_c0_g1	-1.04819686355567	4.13114518251066	16.5061591448909	4.84922948986387e-05	0.0311992959738522
TRINITY_DN29953_c0_g1	-1.43637013692963	0.186820884170367	16.310505315813	5.37650587680929e-05	0.0341365677078363
TRINITY_DN2435_c1_g1	-1.68543655626321	5.01842796205696	16.2121945177291	5.66284145731782e-05	0.035446105578648
TRINITY_DN25131_c0_g2	0.90283391319042	7.19671172531474	16.1899686508927	5.72967263881657e-05	0.035446105578648
TRINITY_DN36280_c0_g1	-1.23955105899466	2.63568917547109	16.1133680255424	5.96614130785542e-05	0.0364417952745893
TRINITY_DN66450_c0_g1	-1.12658109713999	4.7307682318714	15.9833698904292	6.39013516391769e-05	0.038489079008385
TRINITY_DN11940_c0_g1	3.4185802153532	0.459622951704255	15.9625377688616	6.46084345272761e-05	0.038489079008385
TRINITY_DN44156_c0_g1	-1.94243651102467	1.1057532973736	15.9196427372232	6.60892595630189e-05	0.0387965516169684
TRINITY_DN9057_c0_g2	-1.41483862651637	1.24035744154201	15.9013081497913	6.67325772828859e-05	0.0387965516169684
TRINITY_DN27753_c0_g1	-1.15444304408669	6.3986388919807	15.8455672761255	6.87273394906436e-05	0.0394805838069228
TRINITY_DN22631_c3_g1	-2.61901695205566	4.3526414499863	15.7618806695443	7.18353846536611e-05	0.0406825759063202
TRINITY_DN22406_c0_g1	-1.23698847900136	0.1423500164977	15.7443036585119	7.25059379107128e-05	0.0406825759063202
TRINITY_DN30690_c0_g1	2.32191457551777	0.728982579164963	15.7224165299569	7.33497288291364e-05	0.0406829633898983
TRINITY_DN15906_c0_g3	3.02456829843869	2.27862776905768	15.6963588062982	7.43671955711763e-05	0.0407785756260402
TRINITY_DN13873_c0_g2	3.03328335705758	2.65361535873509	15.6221549328239	7.73430729957474e-05	0.0419338499363685
TRINITY_DN102913_c0_g1	-1.06948375214885	1.14934257532481	15.5158861695822	8.18147813543499e-05	0.0426689331416665
TRINITY_DN13441_c0_g2	5.92281251750275	2.02804099911256	15.509575532567	8.2088366579166e-05	0.0426689331416665
TRINITY_DN11012_c0_g2	1.08505141287409	2.04620908268056	15.499427650165	8.2530239487673e-05	0.0426689331416665
TRINITY_DN36151_c0_g1	-1.10840601625996	1.52518056622558	15.4975194307258	8.26135966974406e-05	0.0426689331416665
TRINITY_DN34906_c0_g1	-1.65706047539946	1.69426001913832	15.4859648672841	8.31201499423188e-05	0.0426689331416665
TRINITY_DN23502_c0_g1	5.78983908498574	8.50496389363198	15.402832365181	8.68580060188027e-05	0.0435829886404926
TRINITY_DN60969_c0_g1	-1.44645542760991	0.114394677939828	15.3954281585647	8.71990121069663e-05	0.0435829886404926
TRINITY_DN24569_c0_g1	-1.86681512794725	1.58106555202151	15.3819561428407	8.7822934663415e-05	0.0435829886404926
TRINITY_DN27845_c0_g1	-2.23076249345881	0.146984818198703	15.3671558837444	8.85135509339801e-05	0.0435829886404926
TRINITY_DN412_c1_g1	-1.42491932041761	3.11859614187168	15.3474997158569	8.94392114283554e-05	0.0435939364471097
TRINITY_DN14609_c0_g2	-1.23786721463412	0.164267145396764	15.1955567511664	9.69312266000863e-05	0.0464909176139804
TRINITY_DN376_c0_g2	5.07090493522551	2.49116503703478	15.1881978181793	9.73097086047172e-05	0.0464909176139804
TRINITY_DN150_c3_g2	-1.96836747700009	1.13575928169733	15.1401260418254	9.98189767573165e-05	0.0466455206824384
TRINITY_DN21045_c0_g3	-2.39761111552553	1.47926527392609	15.1330705199266	0.000100192704012517	0.0466455206824384
TRINITY_DN13982_c0_g1	-1.78835969280181	1.02545780880255	15.1266633918549	0.000100533306067343	0.0466455206824384
TRINITY_DN12429_c3_g1	4.34699745610899	3.20949193177458	15.050961499654	0.000104646933750425	0.04791580355368
TRINITY_DN28974_c0_g1	-1.21238094766367	0.480042646482808	15.0399888830918	0.000105257080795169	0.04791580355368
TRINITY_DN409_c0_g1	-0.853868007056186	6.72565295970501	15.0080212490674	0.000107055172144346	0.0482788810902174
TRINITY_DN39756_c0_g3	-0.970756961752203	0.258234683157137	14.9327139584997	0.000111414166046091	0.0486353814107894
TRINITY_DN81682_c0_g1	-1.29324032426303	7.2993915384677	14.9257105770338	0.000111828511332699	0.0486353814107894
TRINITY_DN116338_c0_g1	1.69927819014682	2.06946587422251	14.9106385353992	0.000112725496048847	0.0486353814107894
TRINITY_DN2677_c0_g1	3.86410343140884	3.49279075655423	14.9086852986121	0.000112842268160571	0.0486353814107894
TRINITY_DN8712_c0_g2	-1.26335524421802	0.789747974891915	14.9079675969699	0.000112885205744776	0.0486353814107894
TRINITY_DN10610_c2_g1	-1.6648608791556	2.81343763549504	14.8864086912575	0.000114182694902822	0.0487590421224845
TRINITY_DN29945_c0_g1	-1.62334386051859	4.40088073280007	14.8185493527059	0.000118365516035486	0.0499830111586619
TRINITY_DN30811_c1_g1	4.73855468902823	6.04718905333554	14.7830799583598	0.000120612870104785	0.0499830111586619
TRINITY_DN57793_c0_g1	1.27114127454518	4.19338926759866	14.7665635869599	0.000121673962532421	0.0499830111586619
TRINITY_DN1441_c0_g1	-1.74600631944487	0.726532825868494	14.745579122398	0.000123035672737914	0.0499830111586619
TRINITY_DN825_c0_g1	-0.800875602389664	5.62588209142674	14.7429524942939	0.000123207194990848	0.0499830111586619
TRINITY_DN8054_c0_g2	-1.94670347817259	2.54312791246903	14.6873323481522	0.000126896320838694	0.0499830111586619
TRINITY_DN44489_c0_g1	-2.21999153200447	0.104298446970461	14.6733223568776	0.000127842968793804	0.0499830111586619
TRINITY_DN54947_c0_g2	1.88962088749175	2.53413366924769	14.667592004547	0.000128232211459135	0.0499830111586619
TRINITY_DN18760_c0_g1	1.06953377530678	3.20334511296633	14.6521372066432	0.000129287960043397	0.0499830111586619
TRINITY_DN55853_c0_g2	-1.22381307810563	0.537703929901434	14.6485890723998	0.00012953157281049	0.0499830111586619
TRINITY_DN2140_c0_g2	-2.18390718502044	0.135340545637787	14.6475254657034	0.000129604689395467	0.0499830111586619
TRINITY_DN60549_c0_g1	-1.26481257952808	1.47748141296619	14.6413489822654	0.000130030107593575	0.0499830111586619
TRINITY_DN99489_c0_g1	-1.54523545837037	2.40320672124831	14.6343371887099	0.000130514763667083	0.0499830111586619
TRINITY_DN3339_c2_g1	-1.31587967025363	4.05818749028894	14.608755007091	0.000132298480900718	0.0499865006400554
TRINITY_DN173337_c0_g2	4.69640475868492	0.94192263462285	14.5965801329118	0.000133155973235865	0.0499865006400554
TRINITY_DN9432_c0_g1	-1.08998677219862	5.34184742430442	14.589861251346	0.00013363158665742	0.0499865006400554
