genes	logFC	logCPM	LR	PValue
TRINITY_DN129270_c0_g1	0.202210771083273	0.641607399897977	0.414351117856544	0.519769270586515
TRINITY_DN16281_c0_g2	-0.15992461332697	0.740066809024737	0.307587350865489	0.579164470572557
TRINITY_DN6052_c0_g2	-0.195167079714375	6.82592960209226	0.576481225927921	0.447694882728219
TRINITY_DN16281_c0_g3	0.366567146699911	3.92715098262133	3.34047132516666	0.067595243982813
TRINITY_DN6052_c0_g3	0.0240928456149728	2.12579458705775	0.000684045267323796	0.979134299365917
TRINITY_DN1788_c0_g1	-0.0548087251604049	1.70530354154984	0.00989581535077733	0.920758982697247
TRINITY_DN93649_c0_g1	0.262525848044277	2.95757189468513	0.520861614565412	0.470474373016782
TRINITY_DN132841_c1_g1	0.859567685047395	0.139762648516455	2.03895042718532	0.15331540027273
TRINITY_DN17419_c0_g1	0.665622167078112	3.65962540671871	1.99076915052161	0.158260481140908
TRINITY_DN35322_c0_g1	-0.0172849161545663	1.70222706152425	0.00477975858944468	0.944881526363
TRINITY_DN35322_c0_g2	-0.236760972911818	1.61372546680481	1.08999779869309	0.296471696607039
TRINITY_DN25413_c0_g1	0.0764383320872218	0.676314036726212	0.0214067434094538	0.883676328513937
TRINITY_DN6331_c0_g2	0.279419558687924	3.7208428074194	0.100971539291209	0.750666849359316
TRINITY_DN13056_c3_g1	-0.175882150626458	0.521323865113843	0.0589484816652259	0.808165693422396
TRINITY_DN49741_c0_g3	0.161532189951522	0.247375274692627	0.257447847983922	0.61187896388869
TRINITY_DN28855_c0_g1	0.234526812551965	1.80966209695022	0.153697187935077	0.695026937927389
TRINITY_DN49741_c0_g1	0.145533937546714	5.7863718932785	0.728692502668526	0.393307327821142
TRINITY_DN46020_c0_g1	-0.829222725070503	2.39418607991389	3.21603230215544	0.0729201814865006
TRINITY_DN24828_c7_g1	0.355115283409979	5.55587156500473	1.12323766030483	0.289222368564197
TRINITY_DN50261_c0_g1	-0.133559358177036	5.30737464103496	0.366489308667528	0.544924142322232
TRINITY_DN12562_c2_g1	0.307268922195601	2.90962658902255	0.933565186295747	0.333938224013418
TRINITY_DN129692_c0_g1	0.836490011413322	0.501261281811912	2.16020463235168	0.14162582832981
TRINITY_DN62171_c0_g1	-0.101355860513847	1.4782176476291	0.0986234058060003	0.753487896667424
TRINITY_DN689_c0_g1	-0.652025004766799	5.73338235516663	2.03358997609539	0.153856806935673
TRINITY_DN30779_c0_g2	0.38593090406637	2.28542739297097	1.24368432841878	0.264762173566151
TRINITY_DN19928_c0_g1	0.412284040583211	0.605701426210897	2.32646067211588	0.127190778367765
TRINITY_DN30779_c0_g1	0.221995634620099	4.42854188069617	0.767282222173538	0.381059133978817
TRINITY_DN65662_c0_g1	0.0409820299313782	1.42616271615927	0.0249044745486069	0.874605324001411
TRINITY_DN158239_c0_g1	-0.176293630164625	0.647322864791632	0.0767543977156571	0.781744907595429
TRINITY_DN65662_c0_g2	0.110639738238025	0.762356805087238	0.0617752720530866	0.803711737716716
TRINITY_DN37831_c0_g1	-0.21978676875619	4.11674984618999	0.81691823644568	0.366082744543563
TRINITY_DN10068_c0_g1	0.123469002942327	2.68474626491883	0.118227414089539	0.730965010555642
TRINITY_DN3770_c0_g2	0.2863898402028	1.42332557046353	0.594513065094713	0.44067923167823
TRINITY_DN13879_c2_g1	-0.434607416106109	0.155951653116485	2.0424303843583	0.152965080007975
TRINITY_DN6474_c0_g2	0.306320052048549	2.86106895835832	0.510840755828861	0.474775125661497
TRINITY_DN32851_c2_g1	0.204785322084978	5.29692481979205	0.256307798899968	0.612668169778594
TRINITY_DN92840_c0_g1	0.150085850814485	5.59691447768116	0.267022525832033	0.605336116669915
TRINITY_DN38305_c0_g3	-0.954250370116205	5.61001536066176	12.2394756746712	0.000467889753601856
TRINITY_DN17263_c0_g1	-0.260160068567956	3.6383932139961	0.677425131469906	0.410474783351687
TRINITY_DN5070_c0_g1	-0.584435293348397	4.28837093565054	3.49510760168694	0.061550408177255
TRINITY_DN192485_c0_g1	0.153987702691474	0.903992287105494	0.222608363402976	0.637059623076362
TRINITY_DN38305_c0_g2	-0.396542363785926	1.40943166646224	1.11604577423717	0.290771497017862
TRINITY_DN38026_c0_g1	-0.151141097040702	2.69967655202073	0.275983829932105	0.599345721358655
TRINITY_DN6208_c0_g1	0.00429216173472455	2.00198706672142	6.3164207773525e-05	0.993658806347164
TRINITY_DN17542_c0_g1	-0.0797360207476246	1.13448526665455	0.0778674848381726	0.780208403047593
TRINITY_DN32810_c0_g1	-0.619570692259119	1.11654521011114	2.41542503704903	0.120145356115328
TRINITY_DN47002_c0_g1	0.66305284726236	2.58473721561107	5.30045441639589	0.0213198616372593
TRINITY_DN24487_c0_g1	0.255990591073879	1.16077589492007	0.875869429576799	0.34933551070382
TRINITY_DN8717_c0_g1	0.359344194840135	2.50368312131717	1.63533206563284	0.200967132323798
TRINITY_DN65818_c0_g1	-0.563635945077778	0.413236778261045	2.07102760172051	0.150120342480417
TRINITY_DN636_c2_g1	-0.218595300418472	0.312516645674933	0.170926157446186	0.67929001061138
TRINITY_DN211_c0_g4	0.0986614324704721	9.07228952141285	0.36292412488887	0.546886719386947
TRINITY_DN211_c0_g2	0.0650655865261825	5.10940182915881	0.0296815152656293	0.8632148587888
TRINITY_DN211_c0_g3	0.364098133396326	5.52464650055	1.13053572432317	0.287661096779929
TRINITY_DN80757_c0_g1	-0.512937796834618	1.67268547267716	2.85064939023033	0.0913370365543534
TRINITY_DN172804_c0_g1	-0.126138279867573	5.65180766296033	0.668192425037128	0.413682520589901
TRINITY_DN7599_c0_g1	0.263269378522532	5.12087579769354	0.392178999064832	0.531156245536499
TRINITY_DN7599_c0_g2	0.500266750027368	1.19130830603849	2.17207250373566	0.140536721707731
TRINITY_DN13454_c0_g1	-1.0497317929266	4.77800054838685	5.34488981859009	0.0207830968790053
TRINITY_DN3504_c0_g1	0.107642204093471	5.06222394174709	0.201025282644682	0.653894537113704
TRINITY_DN116677_c0_g1	0.347141712306789	0.527058002888342	0.600321839229839	0.438455256179304
TRINITY_DN6387_c0_g1	0.186902960221678	3.96361978450579	0.808960337683049	0.368427805781551
TRINITY_DN30723_c0_g1	0.393056764065931	0.32230552878081	1.4262180474016	0.232382648135775
TRINITY_DN35514_c0_g1	0.192755767010072	4.13942322587134	0.893999221344211	0.344395852966419
TRINITY_DN39361_c0_g1	0.186833771451016	2.5169507739712	0.643222262136227	0.422546372390006
TRINITY_DN15176_c0_g1	0.137891772497765	2.41828216612403	0.170674368701594	0.67951316906223
TRINITY_DN51369_c1_g2	-0.142015425534703	5.74675598908407	0.136086751742045	0.712202726327203
TRINITY_DN31884_c0_g1	0.350904995104386	3.24154627396577	1.29640427442084	0.254871070281968
TRINITY_DN30444_c0_g1	-0.0736082098735388	1.87818261326454	0.110564538489271	0.73950232995898
TRINITY_DN49289_c0_g1	0.123385697158703	3.0852537035258	0.123538402769819	0.72522804764338
TRINITY_DN10750_c0_g1	-0.158929492697243	2.2628967926547	0.179557584780131	0.671753721142469
TRINITY_DN10750_c0_g2	0.188137147029992	3.73025146690233	0.244360823020013	0.621074088396725
TRINITY_DN3683_c0_g1	-0.802316260799143	2.59970137985721	3.64316041740595	0.0562999670908815
TRINITY_DN3683_c0_g2	-0.395182187413325	0.29182543929961	0.335032638781513	0.562710607608651
TRINITY_DN4895_c0_g1	1.04981827322742	1.85545836360346	4.21036413035494	0.0401777115276091
TRINITY_DN71482_c0_g2	0.00972212928661494	4.85229310453353	0.00231538220677407	0.961621867302421
TRINITY_DN5393_c4_g1	-0.257463258395345	0.728816033491975	0.752792502603858	0.38559354559255
TRINITY_DN6666_c0_g1	-0.178204938818947	4.06038662329024	0.846576318714796	0.357522688320829
TRINITY_DN3962_c0_g1	-0.164405992375158	2.56034388479962	0.301823494421987	0.582741505503619
TRINITY_DN63575_c0_g1	-0.180030170599671	2.64914151799513	0.685366375693524	0.407744934099537
TRINITY_DN1596_c0_g2	0.291567895911123	8.23336203270914	1.99534234780913	0.157783409079747
TRINITY_DN24390_c5_g1	0.306290758419537	1.09106654511072	0.495228627912871	0.481604157907223
TRINITY_DN19736_c0_g1	0.0981203227274116	5.15947533323323	0.145945628384993	0.7024403672422
TRINITY_DN9965_c0_g1	-0.215774573046444	1.92644010077093	0.202819578143838	0.652454525207352
TRINITY_DN19736_c0_g2	-0.0575990238077344	1.55817283375305	0.0261497523125076	0.871535134630864
TRINITY_DN105836_c0_g1	0.272797056304431	4.22959251027774	1.87793819694573	0.170568670243482
TRINITY_DN24029_c0_g1	-1.27446052004817	1.01692314001899	2.95625270673571	0.0855459888233256
TRINITY_DN15667_c1_g1	0.810548211346563	3.63941681500589	5.58724526021461	0.0180917266567195
TRINITY_DN1752_c1_g1	0.0676715577154616	0.544617285554931	0.0172597531622607	0.895477572908078
TRINITY_DN84185_c2_g1	-0.0614000879006046	3.76356687735656	0.0324003881635146	0.857151721720815
TRINITY_DN11260_c0_g1	0.00148713561508678	3.56661809535067	5.76252467947569e-05	0.993943213158884
TRINITY_DN125809_c0_g1	0.369579858685787	0.447928229676551	0.766267463982139	0.381374224764154
TRINITY_DN354_c0_g2	0.0295187315533329	6.55861600404775	0.0215178800000473	0.883376916809347
TRINITY_DN179317_c0_g1	0.1056409404372	2.01396758205601	0.149561628166259	0.698954634544042
TRINITY_DN32215_c0_g2	-0.765101912751739	3.74702014667173	2.57704926538778	0.108423608013039
TRINITY_DN32215_c0_g3	-0.222394946119964	6.70472394839018	0.220523184143275	0.638641567158682
TRINITY_DN10819_c0_g1	0.540467487685287	4.60575203943132	1.36184304904673	0.243218320363008
TRINITY_DN2476_c2_g1	0.153754667294202	1.42470082043685	0.105086394025903	0.745809093757181
TRINITY_DN76710_c1_g2	-0.603309146294571	1.15171662873008	1.62162251020484	0.202865700036892
TRINITY_DN7121_c0_g1	-0.0395888129844934	1.06790678432876	0.0235624331148587	0.878003519971949
TRINITY_DN83913_c0_g1	0.709680701142891	3.37090047119815	2.74097366749698	0.0978051570047552
TRINITY_DN26661_c0_g1	0.4128391609828	1.59000099740573	0.94849463220007	0.330102771935852
TRINITY_DN4014_c0_g1	0.0299021527674889	5.15894697986984	0.0161827343276002	0.898773101340033
TRINITY_DN7400_c0_g1	0.013361537292824	5.46738561369024	0.00729046586086923	0.931955934070619
TRINITY_DN39709_c0_g2	0.226683566586271	0.260013095720715	0.230044379631874	0.631490923618211
TRINITY_DN50859_c1_g1	0.670938656601484	1.09504527778421	2.23941949271821	0.134531478248644
TRINITY_DN118851_c0_g1	-0.022904731393693	3.13065433759601	0.00702047846699649	0.933224754112508
TRINITY_DN9773_c0_g1	0.215644479787155	1.4653761138043	0.479871047601714	0.488480732562345
TRINITY_DN7264_c0_g1	0.218757933467097	0.687913763749365	0.417506231213805	0.518184016503451
TRINITY_DN2627_c0_g1	-0.372305360063105	5.01993739857096	0.957949142067768	0.327704131406498
TRINITY_DN3839_c0_g2	-0.0948812625987949	1.49887946914627	0.122202123321479	0.726658273967173
TRINITY_DN17350_c0_g1	0.743963605772827	0.161158965210087	2.81476372523514	0.0934006482190384
TRINITY_DN16207_c0_g1	0.35153670318366	7.14397746915462	0.783871989348995	0.375959557566708
TRINITY_DN16207_c0_g2	1.34372567904121	1.17680548683686	2.81258562203236	0.0935275214299843
TRINITY_DN16207_c0_g3	-0.00252641331477751	0.985671491081168	2.71752393086189e-05	0.995840656548148
TRINITY_DN8909_c0_g2	0.0512982869571899	7.36671122071646	0.0415881857542146	0.838406781581627
TRINITY_DN37622_c1_g1	-0.411050196604517	1.51711942426235	1.02290199614581	0.31183163517267
TRINITY_DN38900_c0_g1	0.122240969660562	1.25495941162744	0.126033331333838	0.72258080055838
TRINITY_DN9630_c0_g1	0.459378370397456	4.37185883425057	3.01117214133084	0.0826924741485027
TRINITY_DN78641_c0_g1	0.0387436581204354	1.34103228465329	0.00470970889161748	0.945286272833893
TRINITY_DN4560_c0_g1	-0.346085731534859	4.96581534586139	1.54959032428863	0.213195930289897
TRINITY_DN22622_c0_g1	-0.135831636192165	1.24685960676423	0.16437341923996	0.685161522409387
TRINITY_DN9564_c1_g1	0.260286318560008	3.59683959477089	1.35023592439542	0.245236876425703
TRINITY_DN10262_c1_g1	-0.053283480283158	2.75249788114545	0.0484057469309462	0.825860982854159
TRINITY_DN3282_c1_g1	-0.122609056370803	2.41116664530326	0.192879675496329	0.660530618140154
TRINITY_DN81003_c1_g1	-0.0443604051317466	0.228162627469085	0.00607331077090478	0.937882582651266
TRINITY_DN130033_c0_g1	0.348660048810355	1.61862969293939	1.00075342254231	0.317128270315423
TRINITY_DN13646_c0_g1	-0.134397800446962	2.63861172229177	0.0712425942817276	0.789536082614891
TRINITY_DN25326_c0_g1	-0.208950171791413	3.26598386960033	0.337382592700877	0.561343949384659
TRINITY_DN28646_c1_g1	0.222477070987193	1.48293548119975	0.232713592054884	0.629519000151515
TRINITY_DN29365_c0_g1	0.185059040251442	0.189060274717152	0.287741866341191	0.591671242509625
TRINITY_DN46163_c0_g2	0.187003086070676	2.46407945961655	0.614326208217788	0.433163550631061
TRINITY_DN23977_c0_g1	-0.805078772724197	2.38131817531515	2.27882411203532	0.131151276014346
TRINITY_DN2420_c2_g1	0.535700878651937	0.794394632265151	1.70792911942978	0.191254277255991
TRINITY_DN19580_c0_g1	0.21786896749443	0.901710838563334	0.230367717747635	0.631251305293918
TRINITY_DN33920_c2_g1	0.174327485744039	0.594657723130482	0.186609579043452	0.665753544414102
TRINITY_DN16194_c0_g1	0.120481170516381	4.02865509812555	0.109938146324453	0.740214566312298
TRINITY_DN44690_c1_g1	0.118124359738024	1.38352968773226	0.0600969865211827	0.80634271500189
TRINITY_DN124096_c1_g1	0.714275780004877	3.41364402703718	6.4028696807871	0.0113936052913596
TRINITY_DN2141_c2_g1	0.442495828215848	4.67759731564743	0.890004056276538	0.345476208694599
TRINITY_DN21903_c1_g2	-0.307644065290308	1.80677279506645	1.45659013853564	0.227473445570555
TRINITY_DN108520_c0_g4	-0.272612092124418	0.733948061102574	0.37144108160734	0.542219801211261
TRINITY_DN444_c2_g1	-0.24265439496212	1.59967013425237	0.451583332725551	0.501584012391413
TRINITY_DN16473_c0_g1	-0.146149177269259	3.96744285304267	0.110262548492781	0.73984542588565
TRINITY_DN51100_c0_g3	0.0784864410296882	2.89865202231414	0.0899615675641225	0.764226020184609
TRINITY_DN100064_c0_g1	-0.766881693751656	1.06695597543209	2.74011399535209	0.0978577857504987
TRINITY_DN510_c1_g1	-0.408292188588766	4.12674567273289	1.75522355462528	0.185221404075756
TRINITY_DN28942_c0_g5	0.228080011764176	1.97344584288035	0.330836426775655	0.565166984284512
TRINITY_DN20305_c0_g1	-0.0114512407084599	6.50404324710435	0.00400587085731274	0.949534026369663
TRINITY_DN23173_c2_g1	0.156085067969975	0.162671755645488	0.137921145277224	0.710356484115849
TRINITY_DN22660_c0_g1	-0.0346010073682203	0.199157549635713	0.00402840654730952	0.949392463085387
TRINITY_DN99391_c0_g1	0.342239584921367	3.89348881963136	0.912145441501837	0.339545810102463
TRINITY_DN10893_c0_g1	0.243993525284663	4.6129748678684	1.51669897358321	0.218119721213533
TRINITY_DN66051_c1_g1	0.874849612662965	3.14111170418025	4.67975878514374	0.0305200336779749
TRINITY_DN5369_c0_g1	-0.226925314218126	4.18104977267759	0.872658925633592	0.350220255901209
TRINITY_DN53790_c0_g1	-0.908704775840445	1.34153810928361	4.3664157510272	0.0366540134918456
TRINITY_DN17227_c0_g1	-0.387699366274451	0.31242116867365	0.635677977411254	0.425280211313361
TRINITY_DN88188_c2_g1	0.069250801914493	1.00044414226225	0.0153834147502288	0.90129160535561
TRINITY_DN48636_c0_g1	0.916073154073783	1.7987924293871	4.32520951079034	0.0375517911039373
TRINITY_DN9860_c0_g1	-0.453206677395218	6.24249613012646	1.96234975801527	0.161262238883426
TRINITY_DN22893_c2_g1	-1.29621003380451	2.08904307357519	8.0184420006437	0.00463033865129564
TRINITY_DN65854_c0_g1	-0.160094272679894	0.828717343365944	0.208394782589762	0.64802847657995
TRINITY_DN34445_c0_g2	0.00775383060714228	7.79336185287351	0.000670174286128145	0.97934689109894
TRINITY_DN59142_c0_g1	0.096006926509723	5.88312667901193	0.168732721919952	0.681240542246969
TRINITY_DN5983_c1_g1	0.265020349073122	4.48555576288408	1.19126859386775	0.275073815167928
TRINITY_DN5983_c1_g2	0.862621031755292	2.61023114942976	2.48764043165405	0.114743636293016
TRINITY_DN3609_c0_g1	0.248030540910837	6.78782514798525	1.2036749515872	0.272588409140817
TRINITY_DN164108_c0_g1	-0.0504404778480961	2.10428434216484	0.0350132498966804	0.851567897626266
TRINITY_DN5597_c0_g2	-0.181227016247733	5.4526980159984	0.961503015981602	0.326808484303488
TRINITY_DN255655_c0_g1	0.16848694366623	3.65355679667587	0.181684314111052	0.669929745586129
TRINITY_DN168320_c0_g1	0.390717785274806	2.59563908344009	1.17422857311558	0.27853408309318
TRINITY_DN20083_c1_g1	-0.486319555948311	2.82492008829514	0.836947424376167	0.360271270876229
TRINITY_DN44040_c1_g1	0.244578648800573	1.98753923313517	0.685517532104113	0.407693231846737
TRINITY_DN76132_c0_g1	0.331302723834413	0.605708078622481	0.484964833002199	0.486182016251075
TRINITY_DN219915_c0_g1	0.365869227245394	5.65171163100202	1.69582451326339	0.192834946277277
TRINITY_DN23142_c5_g1	-0.142580328352768	3.15209956454355	0.126450714865621	0.722140823069009
TRINITY_DN61958_c0_g1	-0.623397198852465	0.778332726230801	2.35466487251054	0.12490872599514
TRINITY_DN178615_c0_g1	0.0044662105654189	0.459817050531011	0.000229172565282099	0.987921728524542
TRINITY_DN310962_c0_g1	0.480165841293098	2.19978180266437	1.78032742951525	0.182109125120567
TRINITY_DN9929_c0_g1	-0.0470810620083973	6.06764938064342	0.0721584526448069	0.788219615632316
TRINITY_DN26035_c3_g1	0.0893969736512996	5.18077042683669	0.0657692644269652	0.797599376914835
TRINITY_DN26035_c3_g2	-0.0279184998396492	2.80190853471344	0.00914315042405889	0.923822521387485
TRINITY_DN7505_c0_g1	-0.190270371796201	4.78608893683191	0.588204212364836	0.44311438000507
TRINITY_DN30828_c0_g1	0.127726551081325	3.1445879056841	0.137875019339374	0.710402736271186
TRINITY_DN19177_c0_g1	-0.109684024885043	5.20298444900109	0.131464612571646	0.716918285745897
TRINITY_DN12439_c2_g1	0.272089231910224	1.93461881773506	0.482861667882386	0.487128950034979
TRINITY_DN12206_c0_g1	-0.258018358374561	5.32913350795912	0.530374797017966	0.466449329665684
TRINITY_DN12206_c0_g2	0.135147052590261	4.9414117499092	0.202961817389721	0.652340699255298
TRINITY_DN23280_c3_g1	0.670790417707771	0.734193026192041	1.7503637041933	0.185831016218145
TRINITY_DN1261_c0_g1	0.282289933276617	3.74419260594536	0.848645647004135	0.356935760179973
TRINITY_DN2914_c5_g1	0.202131921812767	2.66127727804527	0.342179465507204	0.558573886592636
TRINITY_DN8561_c0_g1	0.404825943887031	2.57542436160349	1.01453836195638	0.313818037507413
TRINITY_DN6858_c0_g1	0.665233274853043	4.31628627058219	0.920497983454965	0.337344252042491
TRINITY_DN12403_c3_g1	0.284061348380424	0.546019414035672	0.985071747244794	0.320949872933621
TRINITY_DN116639_c0_g1	-0.098309726772934	0.588781011448698	0.0299192702202475	0.862673533325539
TRINITY_DN162_c0_g1	-0.379772033672103	5.2300807154122	1.40810805732613	0.235370720526902
TRINITY_DN162_c0_g2	-0.0746173512736677	0.582048904020303	0.0252452412003823	0.873757500354084
TRINITY_DN49846_c0_g1	0.286086229565558	3.93357264837629	1.01553458688578	0.313580564472078
TRINITY_DN14156_c0_g1	0.154219140985105	2.88948602091008	0.301610521950909	0.582874525408186
TRINITY_DN23768_c1_g1	0.830004226596621	1.30666078726643	2.5977458757076	0.107015824852681
TRINITY_DN4908_c0_g1	0.0920825386353683	4.50699418464496	0.201868607423942	0.653216768881623
TRINITY_DN27643_c0_g2	0.103817372767609	0.223480997136622	0.174162898098291	0.676438301798941
TRINITY_DN55331_c0_g1	0.900290975005809	3.00695710824563	3.51006055912573	0.0609972259157723
TRINITY_DN4908_c0_g2	0.139518706670533	0.860609070499984	0.113196268089032	0.736534165915062
TRINITY_DN44671_c0_g2	-0.022309887199781	2.07950960153548	0.00579579983683765	0.939315552995977
TRINITY_DN8840_c0_g1	-1.06091708426416	6.95549517919769	5.64228500947091	0.0175323429042796
TRINITY_DN39410_c0_g1	0.00351944633826254	2.24654435959288	8.47522154909797e-05	0.992654701374562
TRINITY_DN6579_c0_g1	0.124634774237171	4.36258721590406	0.426442822068896	0.51373958333214
TRINITY_DN12_c2_g1	-0.625202870873821	3.41562236518992	2.41894045501027	0.119875986964585
TRINITY_DN14218_c7_g1	-0.333991649613361	1.91824454076079	1.49466180966253	0.221494560144717
TRINITY_DN56735_c0_g2	0.287952551712003	2.63977368782184	0.39577517139346	0.52927924010824
TRINITY_DN8390_c1_g1	-0.219606186916972	2.35268275448317	0.639953329410183	0.423727697766636
TRINITY_DN3540_c0_g1	0.269933382273494	4.37999053681864	0.302853504028409	0.582099035526595
TRINITY_DN20900_c0_g1	0.133872236325667	2.31078544012095	0.0776915858413112	0.780450423026097
TRINITY_DN23785_c0_g1	0.528402014567641	1.61600109021346	1.50164751004525	0.220418039518063
TRINITY_DN33235_c0_g1	-0.498259523781805	0.946524683053693	0.764725750048665	0.381853645535081
TRINITY_DN4193_c0_g3	0.21705314074417	1.36961073589462	0.398280948080446	0.52797838479884
TRINITY_DN43020_c1_g1	-0.17652192708811	0.373133386329256	0.189240873319383	0.663549184387209
TRINITY_DN4193_c0_g1	-0.415684290482853	4.05819361093437	3.01596869868035	0.0824481813073158
TRINITY_DN4193_c0_g2	0.317150159358191	5.23853518156813	1.47123175995012	0.225151450260077
TRINITY_DN57388_c0_g1	0.28536462068962	0.58653390556802	0.961534080355117	0.326800669775837
TRINITY_DN134964_c0_g1	0.297985647079154	0.624912824780652	0.830081193087901	0.362249052229843
TRINITY_DN3647_c0_g1	-0.286823962133578	1.49635459476032	0.450374053091638	0.50215737602992
TRINITY_DN21709_c0_g1	0.93666595808608	2.39589259667294	4.17125140081857	0.0411154211717455
TRINITY_DN10610_c2_g1	-1.6648608791556	2.81343763549504	14.8864086912575	0.000114182694902822
TRINITY_DN294321_c0_g1	0.779528755122924	1.8679798477715	1.18901744848252	0.275527838183753
TRINITY_DN11595_c0_g1	0.494375253703057	0.99561766893365	1.57997633189762	0.208764102726925
TRINITY_DN67013_c0_g1	-0.106375712925427	1.67497241636386	0.110062052756666	0.74007350069321
TRINITY_DN5333_c1_g1	0.215533682882673	4.67396433435091	0.732171054898805	0.392180369040802
TRINITY_DN67013_c0_g2	-0.232971096102734	0.508930080567576	0.532890514858099	0.465394155751284
TRINITY_DN8612_c0_g1	0.176977526858477	2.78983484625762	0.204004964356677	0.651507391093624
TRINITY_DN316_c0_g2	-0.0387152525665382	5.87463155737571	0.0306187522454309	0.861093660709863
TRINITY_DN316_c0_g3	-0.282086260423333	1.31314048392125	0.174828741028143	0.675855530329764
TRINITY_DN46127_c0_g1	-0.475667168225975	2.96258511249623	1.4349490894289	0.230958439594502
TRINITY_DN6101_c0_g1	0.145769551656119	4.66344244120473	0.181108441266758	0.670422389125874
TRINITY_DN1456_c2_g1	-0.237608138296551	3.25067322285485	0.0990705770678986	0.752947841446631
TRINITY_DN89811_c0_g2	-0.342959886011069	2.60041082270623	0.724499495405999	0.394671947448129
TRINITY_DN316_c0_g1	-0.124688521921614	4.73893559945288	0.390723262047416	0.531919469379017
TRINITY_DN124_c0_g3	0.154489333834471	1.43882244872688	0.120776160990969	0.728194200293365
TRINITY_DN311387_c0_g1	0.123929040069815	2.23942271146066	0.168704134649614	0.681266061311679
TRINITY_DN124_c0_g1	0.400313778579828	5.52485263788875	3.64210207546284	0.0563357636393379
TRINITY_DN57842_c0_g1	0.494363488039849	0.444975048477092	1.34629538026739	0.24592680899924
TRINITY_DN44863_c0_g1	0.395415621821584	2.25498365835377	1.49714715738584	0.221110840649481
TRINITY_DN180624_c0_g1	0.903052317006205	0.124021095863589	4.22989020193619	0.0397180099055614
TRINITY_DN5141_c1_g1	-0.959543922109836	0.695351076346012	2.759926590635	0.0966526722901821
TRINITY_DN55208_c0_g2	-0.346567185398625	0.492940148312654	1.30032735820114	0.254153436526722
TRINITY_DN12242_c0_g1	-0.348968304553526	3.0334559039035	0.895096722977428	0.344099871282106
TRINITY_DN39888_c0_g1	0.392633689568941	3.27381728166769	0.750765272663102	0.386234049038372
TRINITY_DN25221_c0_g1	-0.272513943465472	4.2170793372752	1.28446715200637	0.257070093307603
TRINITY_DN617_c1_g1	0.632316077273	4.08026804637423	2.74076323354986	0.0978180368234549
TRINITY_DN4216_c5_g1	-0.413640741606352	2.64275605268897	0.706055654623821	0.400756357008269
TRINITY_DN30672_c0_g1	0.033083498397153	1.14579941295033	0.0140499417990121	0.905645784620951
TRINITY_DN51629_c0_g1	0.406469342560441	0.961367544416907	0.812274629412926	0.36744860925357
TRINITY_DN173630_c0_g1	1.924937785709	2.95462268155518	5.74429194167685	0.0165423222888354
TRINITY_DN7351_c0_g2	0.883795286306861	0.911276232377063	4.51896403606721	0.0335211230444777
TRINITY_DN17312_c0_g2	0.22022710647089	1.47561274518225	0.46178739348205	0.496789815139536
TRINITY_DN26154_c0_g1	-0.439507150472325	0.311107390603821	1.94229031303895	0.163420071142059
TRINITY_DN18757_c2_g1	-0.072329606856867	0.40152628736338	0.0620515702037707	0.803282249161002
TRINITY_DN3088_c0_g1	0.300258150168795	4.23690457876449	0.756979147849645	0.384275547062695
TRINITY_DN3088_c0_g2	0.237636708591579	4.95999230275464	0.217527940333227	0.640929993805054
TRINITY_DN2528_c4_g2	-0.146777644789716	2.80370130532222	0.128396491776112	0.720100438938293
TRINITY_DN2243_c0_g1	-1.30110427315041	0.378231430785981	6.92586027613922	0.00849581147728068
TRINITY_DN19506_c0_g1	0.398421249889923	1.70406312623468	1.54495862376656	0.21388123042485
TRINITY_DN12999_c0_g1	0.267274368135874	6.59788802191022	1.59444016307457	0.206692903724054
TRINITY_DN833_c5_g1	0.244046343608555	3.10080940142777	0.675535117504815	0.41112844339086
TRINITY_DN11032_c0_g1	0.233877311888034	4.97567799257534	1.67664748888272	0.195370518612648
TRINITY_DN14628_c0_g1	0.059321325517204	1.67902568847273	0.0101655298404957	0.919689974432143
TRINITY_DN14628_c0_g2	-0.101984459836465	1.51070389343948	0.0414895037571981	0.838595972733625
TRINITY_DN32591_c3_g1	-0.320289987230844	1.05500031480415	0.718752579644169	0.396553390687996
TRINITY_DN26924_c1_g3	0.258379840167258	1.98778381908328	0.437636191004987	0.508265577347089
TRINITY_DN53315_c1_g1	-0.436631259845486	1.6072717270797	4.29040874962534	0.03832794997161
TRINITY_DN16983_c0_g2	-0.9178834340946	1.36072656649615	6.94887037538634	0.00838721774239489
TRINITY_DN4944_c0_g1	-0.637782662640819	3.83618847157135	4.67775894665409	0.0305555853561985
TRINITY_DN22537_c0_g1	-0.332746392432071	1.15091280086619	0.778193312656823	0.377694259114269
TRINITY_DN17877_c0_g1	-0.00699847967025371	2.07503081767887	0.000968125117349672	0.975178059248363
TRINITY_DN237788_c0_g1	-0.333546540328547	2.28325901482903	0.8818474405656	0.347696179198803
TRINITY_DN55090_c0_g1	-0.0573903862563282	4.79786960942119	0.102525197259855	0.748820088044081
TRINITY_DN2522_c0_g1	1.27856351922341	2.42162747952704	5.14771326361124	0.0232770075830664
TRINITY_DN17598_c0_g1	0.104640819478481	1.84673828928274	0.134400225298064	0.713912661327804
TRINITY_DN17598_c0_g3	-0.200634877534654	1.70061272436699	0.322324184075303	0.570214231904937
